"","datetime","pet_mm_d"
"6740","1998-06-14 00:00:00",0.85807
"6741","1998-06-15 00:00:00",1.1163
"6742","1998-06-16 00:00:00",0.97652
"6743","1998-06-17 00:00:00",1.3139
"6744","1998-06-18 00:00:00",1.6374
"6745","1998-06-19 00:00:00",1.7585
"6746","1998-06-20 00:00:00",1.11
"6747","1998-06-21 00:00:00",0.70167
"6748","1998-06-22 00:00:00",1.1671
"6749","1998-06-23 00:00:00",1.1219
"6750","1998-06-24 00:00:00",0.96181
"6751","1998-06-25 00:00:00",1.0248
"6752","1998-06-26 00:00:00",1.4021
"6753","1998-06-27 00:00:00",1.6194
"6754","1998-06-28 00:00:00",0.656
"6755","1998-06-29 00:00:00",0.2759
"6756","1998-06-30 00:00:00",1.104
"6757","1998-07-01 00:00:00",0.96938
"6758","1998-07-02 00:00:00",1.0146
"6759","1998-07-03 00:00:00",1.1456
"6760","1998-07-04 00:00:00",1.3773
"6761","1998-07-05 00:00:00",0.6768
"6762","1998-07-06 00:00:00",0.97719
"6763","1998-07-07 00:00:00",1.6756
"6764","1998-07-08 00:00:00",0.95243
"6765","1998-07-09 00:00:00",1.2065
"6766","1998-07-10 00:00:00",1.0366
"6767","1998-07-11 00:00:00",1.0543
"6768","1998-07-12 00:00:00",1.1693
"6769","1998-07-13 00:00:00",1.3457
"6770","1998-07-14 00:00:00",1.3047
"6771","1998-07-15 00:00:00",1.202
"6772","1998-07-16 00:00:00",1.5475
"6773","1998-07-17 00:00:00",1.3239
"6774","1998-07-18 00:00:00",1.1597
"6775","1998-07-19 00:00:00",1.1743
"6776","1998-07-20 00:00:00",0.87124
"6777","1998-07-21 00:00:00",0.74908
"6778","1998-07-22 00:00:00",1.1911
"6779","1998-07-23 00:00:00",1.0903
"6780","1998-07-24 00:00:00",0.86907
"6781","1998-07-25 00:00:00",1.0467
"6782","1998-07-26 00:00:00",0.89038
"6783","1998-07-27 00:00:00",0.48891
"6784","1998-07-28 00:00:00",0.90603
"6785","1998-07-29 00:00:00",1.3663
"6786","1998-07-30 00:00:00",1.0593
"6787","1998-07-31 00:00:00",1.2945
"6788","1998-08-01 00:00:00",1.7604
"6789","1998-08-02 00:00:00",0.30933
"6790","1998-08-03 00:00:00",1.4716
"6791","1998-08-04 00:00:00",1.4692
"6792","1998-08-05 00:00:00",1.3612
"6793","1998-08-06 00:00:00",1.1208
"6794","1998-08-07 00:00:00",1.1722
"6795","1998-08-08 00:00:00",1.0672
"6796","1998-08-09 00:00:00",1.0169
"6797","1998-08-10 00:00:00",2.0219
"6798","1998-08-11 00:00:00",0.9569
"6799","1998-08-12 00:00:00",1.0277
"6800","1998-08-13 00:00:00",1.0868
"6801","1998-08-14 00:00:00",1.5193
"6802","1998-08-15 00:00:00",2.0822
"6803","1998-08-16 00:00:00",1.7422
"6804","1998-08-17 00:00:00",1.4117
"6805","1998-08-18 00:00:00",2.1147
"6806","1998-08-19 00:00:00",2.5454
"6807","1998-08-20 00:00:00",0.71109
"6808","1998-08-21 00:00:00",1.6663
"6809","1998-08-22 00:00:00",2.0781
"6810","1998-08-23 00:00:00",1.6028
"6811","1998-08-24 00:00:00",2.7791
"6812","1998-08-25 00:00:00",0.99388
"6813","1998-08-26 00:00:00",2.0213
"6814","1998-08-27 00:00:00",2.5938
"6815","1998-08-28 00:00:00",2.4523
"6816","1998-08-29 00:00:00",2.6283
"6817","1998-08-30 00:00:00",2.5828
"6818","1998-08-31 00:00:00",3.0495
"6819","1998-09-01 00:00:00",2.5017
"6820","1998-09-02 00:00:00",3.1809
"6821","1998-09-03 00:00:00",2.7503
"6822","1998-09-04 00:00:00",2.2944
"6823","1998-09-05 00:00:00",2.3645
"6824","1998-09-06 00:00:00",1.742
"6825","1998-09-07 00:00:00",2.0873
"6826","1998-09-08 00:00:00",2.5759
"6827","1998-09-09 00:00:00",2.7643
"6828","1998-09-10 00:00:00",1.9979
"6829","1998-09-11 00:00:00",2.1989
"6830","1998-09-12 00:00:00",1.8818
"6831","1998-09-13 00:00:00",1.6009
"6832","1998-09-14 00:00:00",2.0529
"6833","1998-09-15 00:00:00",2.4691
"6834","1998-09-16 00:00:00",1.9083
"6835","1998-09-17 00:00:00",3.9461
"6836","1998-09-18 00:00:00",3.3087
"6837","1998-09-19 00:00:00",2.3674
"6838","1998-09-20 00:00:00",3.2922
"6839","1998-09-21 00:00:00",3.9896
"6840","1998-09-22 00:00:00",1.5906
"6841","1998-09-23 00:00:00",2.2078
"6842","1998-09-24 00:00:00",2.4107
"6843","1998-09-25 00:00:00",3.1624
"6844","1998-09-26 00:00:00",3.3027
"6845","1998-09-27 00:00:00",4.4733
"6846","1998-09-28 00:00:00",5.0758
"6847","1998-09-29 00:00:00",4.0134
"6848","1998-09-30 00:00:00",5.3829
"6849","1998-10-01 00:00:00",4.8594
"6850","1998-10-02 00:00:00",2.1699
"6851","1998-10-03 00:00:00",3.2594
"6852","1998-10-04 00:00:00",3.6998
"6853","1998-10-05 00:00:00",1.9295
"6854","1998-10-06 00:00:00",3.1019
"6855","1998-10-07 00:00:00",2.623
"6856","1998-10-08 00:00:00",2.8883
"6857","1998-10-09 00:00:00",2.6972
"6858","1998-10-10 00:00:00",2.6687
"6859","1998-10-11 00:00:00",2.9759
"6860","1998-10-12 00:00:00",2.9501
"6861","1998-10-13 00:00:00",3.2649
"6862","1998-10-14 00:00:00",5.1862
"6863","1998-10-15 00:00:00",4.3218
"6864","1998-10-16 00:00:00",6.3336
"6865","1998-10-17 00:00:00",6.9069
"6866","1998-10-18 00:00:00",3.6829
"6867","1998-10-19 00:00:00",3.0278
"6868","1998-10-20 00:00:00",2.8308
"6869","1998-10-21 00:00:00",2.6128
"6870","1998-10-22 00:00:00",3.6816
"6871","1998-10-23 00:00:00",5.8088
"6872","1998-10-24 00:00:00",6.6238
"6873","1998-10-25 00:00:00",4.6466
"6874","1998-10-26 00:00:00",2.8915
"6875","1998-10-27 00:00:00",3.6615
"6876","1998-10-28 00:00:00",4.223
"6877","1998-10-29 00:00:00",4.9818
"6878","1998-10-30 00:00:00",4.2776
"6879","1998-10-31 00:00:00",4.4279
"6880","1998-11-01 00:00:00",5.9936
"6881","1998-11-02 00:00:00",7.4348
"6882","1998-11-03 00:00:00",7.4724
"6883","1998-11-04 00:00:00",3.8091
"6884","1998-11-05 00:00:00",4.1737
"6885","1998-11-06 00:00:00",6.8175
"6886","1998-11-07 00:00:00",5.1484
"6887","1998-11-08 00:00:00",4.7223
"6888","1998-11-09 00:00:00",5.9785
"6889","1998-11-10 00:00:00",3.4827
"6890","1998-11-11 00:00:00",1.336
"6891","1998-11-12 00:00:00",4.3718
"6892","1998-11-13 00:00:00",4.6949
"6893","1998-11-14 00:00:00",6.017
"6894","1998-11-15 00:00:00",4.2349
"6895","1998-11-16 00:00:00",5.0277
"6896","1998-11-17 00:00:00",5.2699
"6897","1998-11-18 00:00:00",5.647
"6898","1998-11-19 00:00:00",5.5842
"6899","1998-11-20 00:00:00",6.5367
"6900","1998-11-21 00:00:00",4.8489
"6901","1998-11-22 00:00:00",5.4385
"6902","1998-11-23 00:00:00",6.1832
"6903","1998-11-24 00:00:00",6.9231
"6904","1998-11-25 00:00:00",7.6871
"6905","1998-11-26 00:00:00",8.6419
"6906","1998-11-27 00:00:00",4.7143
"6907","1998-11-28 00:00:00",4.3098
"6908","1998-11-29 00:00:00",4.8945
"6909","1998-11-30 00:00:00",6.266
"6910","1998-12-01 00:00:00",9.1131
"6911","1998-12-02 00:00:00",7.1522
"6912","1998-12-03 00:00:00",5.5438
"6913","1998-12-04 00:00:00",4.3402
"6914","1998-12-05 00:00:00",5.2592
"6915","1998-12-06 00:00:00",5.473
"6916","1998-12-07 00:00:00",5.3166
"6917","1998-12-08 00:00:00",7.401
"6918","1998-12-09 00:00:00",9.3114
"6919","1998-12-10 00:00:00",11.377
"6920","1998-12-11 00:00:00",10.614
"6921","1998-12-12 00:00:00",5.5468
"6922","1998-12-13 00:00:00",2.552
"6923","1998-12-14 00:00:00",4.5157
"6924","1998-12-15 00:00:00",4.759
"6925","1998-12-16 00:00:00",5.6113
"6926","1998-12-17 00:00:00",5.683
"6927","1998-12-18 00:00:00",7.5151
"6928","1998-12-19 00:00:00",5.3552
"6929","1998-12-20 00:00:00",4.3992
"6930","1998-12-21 00:00:00",4.4259
"6931","1998-12-22 00:00:00",5.2607
"6932","1998-12-23 00:00:00",9.1035
"6933","1998-12-24 00:00:00",9.4838
"6934","1998-12-25 00:00:00",7.6134
"6935","1998-12-26 00:00:00",5.3511
"6936","1998-12-27 00:00:00",5.307
"6937","1998-12-28 00:00:00",5.5268
"6938","1998-12-29 00:00:00",4.6287
"6939","1998-12-30 00:00:00",5.9518
"6940","1998-12-31 00:00:00",7.6598
"6941","1999-01-01 00:00:00",9.4207
"6942","1999-01-02 00:00:00",9.2311
"6943","1999-01-03 00:00:00",7.5922
"6944","1999-01-04 00:00:00",9.1013
"6945","1999-01-05 00:00:00",10.019
"6946","1999-01-06 00:00:00",8.2156
"6947","1999-01-07 00:00:00",3.3569
"6948","1999-01-08 00:00:00",6.214
"6949","1999-01-09 00:00:00",7.9529
"6950","1999-01-10 00:00:00",9.9455
"6951","1999-01-11 00:00:00",4.5596
"6952","1999-01-12 00:00:00",6.1093
"6953","1999-01-13 00:00:00",5.998
"6954","1999-01-14 00:00:00",7.1019
"6955","1999-01-15 00:00:00",8.588
"6956","1999-01-16 00:00:00",8.6014
"6957","1999-01-17 00:00:00",8.718
"6958","1999-01-18 00:00:00",7.8131
"6959","1999-01-19 00:00:00",6.4638
"6960","1999-01-20 00:00:00",6.3457
"6961","1999-01-21 00:00:00",6.3169
"6962","1999-01-22 00:00:00",5.6474
"6963","1999-01-23 00:00:00",6.1885
"6964","1999-01-24 00:00:00",6.5966
"6965","1999-01-25 00:00:00",6.7725
"6966","1999-01-26 00:00:00",5.1377
"6967","1999-01-27 00:00:00",6.8512
"6968","1999-01-28 00:00:00",6.6478
"6969","1999-01-29 00:00:00",2.4253
"6970","1999-01-30 00:00:00",5.8433
"6971","1999-01-31 00:00:00",7.4591
"6972","1999-02-01 00:00:00",9.5344
"6973","1999-02-02 00:00:00",6.9429
"6974","1999-02-03 00:00:00",6.2326
"6975","1999-02-04 00:00:00",7.6037
"6976","1999-02-05 00:00:00",6.0261
"6977","1999-02-06 00:00:00",3.794
"6978","1999-02-07 00:00:00",5.4486
"6979","1999-02-08 00:00:00",6.2564
"6980","1999-02-09 00:00:00",7.8203
"6981","1999-02-10 00:00:00",6.0717
"6982","1999-02-11 00:00:00",6.0505
"6983","1999-02-12 00:00:00",6.9002
"6984","1999-02-13 00:00:00",6.5037
"6985","1999-02-14 00:00:00",7.59
"6986","1999-02-15 00:00:00",5.2743
"6987","1999-02-16 00:00:00",5.1538
"6988","1999-02-17 00:00:00",3.7255
"6989","1999-02-18 00:00:00",4.2056
"6990","1999-02-19 00:00:00",5.7845
"6991","1999-02-20 00:00:00",7.03
"6992","1999-02-21 00:00:00",6.7238
"6993","1999-02-22 00:00:00",7.4313
"6994","1999-02-23 00:00:00",6.2053
"6995","1999-02-24 00:00:00",5.1206
"6996","1999-02-25 00:00:00",5.3639
"6997","1999-02-26 00:00:00",5.4321
"6998","1999-02-27 00:00:00",5.986
"6999","1999-02-28 00:00:00",6.9182
"7000","1999-03-01 00:00:00",6.548
"7001","1999-03-02 00:00:00",6.0863
"7002","1999-03-03 00:00:00",4.4556
"7003","1999-03-04 00:00:00",5.3031
"7004","1999-03-05 00:00:00",5.9303
"7005","1999-03-06 00:00:00",1.8065
"7006","1999-03-07 00:00:00",4.48
"7007","1999-03-08 00:00:00",6.4024
"7008","1999-03-09 00:00:00",7.1336
"7009","1999-03-10 00:00:00",4.9121
"7010","1999-03-11 00:00:00",4.9007
"7011","1999-03-12 00:00:00",4.4834
"7012","1999-03-13 00:00:00",3.8734
"7013","1999-03-14 00:00:00",3.079
"7014","1999-03-15 00:00:00",3.6407
"7015","1999-03-16 00:00:00",4.4001
"7016","1999-03-17 00:00:00",3.0341
"7017","1999-03-18 00:00:00",2.2258
"7018","1999-03-19 00:00:00",4.3347
"7019","1999-03-20 00:00:00",3.7854
"7020","1999-03-21 00:00:00",1.7701
"7021","1999-03-22 00:00:00",3.6318
"7022","1999-03-23 00:00:00",4.7236
"7023","1999-03-24 00:00:00",4.2215
"7024","1999-03-25 00:00:00",2.0729
"7025","1999-03-26 00:00:00",3.3057
"7026","1999-03-27 00:00:00",2.1686
"7027","1999-03-28 00:00:00",3.0752
"7028","1999-03-29 00:00:00",3.0263
"7029","1999-03-30 00:00:00",1.9327
"7030","1999-03-31 00:00:00",2.6419
"7031","1999-04-01 00:00:00",2.8605
"7032","1999-04-02 00:00:00",2.9846
"7033","1999-04-03 00:00:00",3.665
"7034","1999-04-04 00:00:00",2.1645
"7035","1999-04-05 00:00:00",2.6756
"7036","1999-04-06 00:00:00",2.6238
"7037","1999-04-07 00:00:00",2.9468
"7038","1999-04-08 00:00:00",3.3767
"7039","1999-04-09 00:00:00",3.8453
"7040","1999-04-10 00:00:00",3.1044
"7041","1999-04-11 00:00:00",4.018
"7042","1999-04-12 00:00:00",3.8941
"7043","1999-04-13 00:00:00",3.7679
"7044","1999-04-14 00:00:00",2.6065
"7045","1999-04-15 00:00:00",2.8105
"7046","1999-04-16 00:00:00",2.7345
"7047","1999-04-17 00:00:00",2.6176
"7048","1999-04-18 00:00:00",3.1856
"7049","1999-04-19 00:00:00",2.6608
"7050","1999-04-20 00:00:00",2.0799
"7051","1999-04-21 00:00:00",2.5309
"7052","1999-04-22 00:00:00",2.9318
"7053","1999-04-23 00:00:00",3.3393
"7054","1999-04-24 00:00:00",3.3547
"7055","1999-04-25 00:00:00",3.435
"7056","1999-04-26 00:00:00",1.6279
"7057","1999-04-27 00:00:00",1.7302
"7058","1999-04-28 00:00:00",1.8899
"7059","1999-04-29 00:00:00",1.6611
"7060","1999-04-30 00:00:00",2.0403
"7061","1999-05-01 00:00:00",2.1947
"7062","1999-05-02 00:00:00",2.9979
"7063","1999-05-03 00:00:00",3.3946
"7064","1999-05-04 00:00:00",2.968
"7065","1999-05-05 00:00:00",3.5827
"7066","1999-05-06 00:00:00",3.925
"7067","1999-05-07 00:00:00",3.2241
"7068","1999-05-08 00:00:00",1.869
"7069","1999-05-09 00:00:00",1.3048
"7070","1999-05-10 00:00:00",2.2112
"7071","1999-05-11 00:00:00",1.383
"7072","1999-05-12 00:00:00",1.2144
"7073","1999-05-13 00:00:00",1.5142
"7074","1999-05-14 00:00:00",1.1878
"7075","1999-05-15 00:00:00",1.8148
"7076","1999-05-16 00:00:00",2.5072
"7077","1999-05-17 00:00:00",2.1533
"7078","1999-05-18 00:00:00",2.5554
"7079","1999-05-19 00:00:00",2.1102
"7080","1999-05-20 00:00:00",2.2255
"7081","1999-05-21 00:00:00",1.5194
"7082","1999-05-22 00:00:00",0.5977
"7083","1999-05-23 00:00:00",1.2897
"7084","1999-05-24 00:00:00",0.59672
"7085","1999-05-25 00:00:00",1.1139
"7086","1999-05-26 00:00:00",1.4051
"7087","1999-05-27 00:00:00",1.4365
"7088","1999-05-28 00:00:00",2.499
"7089","1999-05-29 00:00:00",1.9318
"7090","1999-05-30 00:00:00",0.75141
"7091","1999-05-31 00:00:00",1.2484
"7092","1999-06-01 00:00:00",1.4041
"7093","1999-06-02 00:00:00",1.3064
"7094","1999-06-03 00:00:00",1.6716
"7095","1999-06-04 00:00:00",1.9778
"7096","1999-06-05 00:00:00",1.4072
"7097","1999-06-06 00:00:00",0.65465
"7098","1999-06-07 00:00:00",1.2166
"7099","1999-06-08 00:00:00",1.4187
"7100","1999-06-09 00:00:00",1.543
"7101","1999-06-10 00:00:00",1.3648
"7102","1999-06-11 00:00:00",1.5156
"7103","1999-06-12 00:00:00",1.1067
"7104","1999-06-13 00:00:00",0.91538
"7105","1999-06-14 00:00:00",1.4525
"7106","1999-06-15 00:00:00",0.97331
"7107","1999-06-16 00:00:00",1.2816
"7108","1999-06-17 00:00:00",1.2433
"7109","1999-06-18 00:00:00",0.76021
"7110","1999-06-19 00:00:00",1.5316
"7111","1999-06-20 00:00:00",0.47708
"7112","1999-06-21 00:00:00",1.0265
"7113","1999-06-22 00:00:00",1.0636
"7114","1999-06-23 00:00:00",1.2167
"7115","1999-06-24 00:00:00",1.2035
"7116","1999-06-25 00:00:00",0.4195
"7117","1999-06-26 00:00:00",0.80836
"7118","1999-06-27 00:00:00",1.2957
"7119","1999-06-28 00:00:00",1.5084
"7120","1999-06-29 00:00:00",1.8097
"7121","1999-06-30 00:00:00",1.1929
"7122","1999-07-01 00:00:00",0.84209
"7123","1999-07-02 00:00:00",0.93115
"7124","1999-07-03 00:00:00",0.99407
"7125","1999-07-04 00:00:00",1.4499
"7126","1999-07-05 00:00:00",1.8355
"7127","1999-07-06 00:00:00",1.6954
"7128","1999-07-07 00:00:00",1.637
"7129","1999-07-08 00:00:00",0.64222
"7130","1999-07-09 00:00:00",0.97846
"7131","1999-07-10 00:00:00",0.99224
"7132","1999-07-11 00:00:00",1.1073
"7133","1999-07-12 00:00:00",0.70955
"7134","1999-07-13 00:00:00",0.75646
"7135","1999-07-14 00:00:00",1.0182
"7136","1999-07-15 00:00:00",1.3095
"7137","1999-07-16 00:00:00",2.0202
"7138","1999-07-17 00:00:00",1.7492
"7139","1999-07-18 00:00:00",1.1696
"7140","1999-07-19 00:00:00",0.93184
"7141","1999-07-20 00:00:00",1.3053
"7142","1999-07-21 00:00:00",1.3623
"7143","1999-07-22 00:00:00",0.90825
"7144","1999-07-23 00:00:00",0.97619
"7145","1999-07-24 00:00:00",0.89542
"7146","1999-07-25 00:00:00",1.2083
"7147","1999-07-26 00:00:00",1.9217
"7148","1999-07-27 00:00:00",1.9267
"7149","1999-07-28 00:00:00",2.4439
"7150","1999-07-29 00:00:00",3.0163
"7151","1999-07-30 00:00:00",1.2714
"7152","1999-07-31 00:00:00",1.2857
"7153","1999-08-01 00:00:00",1.3597
"7154","1999-08-02 00:00:00",1.3807
"7155","1999-08-03 00:00:00",1.5884
"7156","1999-08-04 00:00:00",1.6111
"7157","1999-08-05 00:00:00",1.5911
"7158","1999-08-06 00:00:00",2.0618
"7159","1999-08-07 00:00:00",1.2796
"7160","1999-08-08 00:00:00",1.2845
"7161","1999-08-09 00:00:00",1.2147
"7162","1999-08-10 00:00:00",1.8239
"7163","1999-08-11 00:00:00",2.8076
"7164","1999-08-12 00:00:00",1.524
"7165","1999-08-13 00:00:00",1.7379
"7166","1999-08-14 00:00:00",1.5521
"7167","1999-08-15 00:00:00",1.2839
"7168","1999-08-16 00:00:00",1.5626
"7169","1999-08-17 00:00:00",2.7449
"7170","1999-08-18 00:00:00",3.5793
"7171","1999-08-19 00:00:00",1.1092
"7172","1999-08-20 00:00:00",1.7045
"7173","1999-08-21 00:00:00",1.9437
"7174","1999-08-22 00:00:00",2.1255
"7175","1999-08-23 00:00:00",2.4291
"7176","1999-08-24 00:00:00",3.0578
"7177","1999-08-25 00:00:00",2.6779
"7178","1999-08-26 00:00:00",1.4541
"7179","1999-08-27 00:00:00",2.2636
"7180","1999-08-28 00:00:00",2.0654
"7181","1999-08-29 00:00:00",2.4897
"7182","1999-08-30 00:00:00",3.3689
"7183","1999-08-31 00:00:00",2.5324
"7184","1999-09-01 00:00:00",2.3688
"7185","1999-09-02 00:00:00",3.671
"7186","1999-09-03 00:00:00",4.9896
"7187","1999-09-04 00:00:00",1.713
"7188","1999-09-05 00:00:00",1.8602
"7189","1999-09-06 00:00:00",1.9899
"7190","1999-09-07 00:00:00",2.7237
"7191","1999-09-08 00:00:00",3.0848
"7192","1999-09-09 00:00:00",2.2948
"7193","1999-09-10 00:00:00",2.262
"7194","1999-09-11 00:00:00",3.0947
"7195","1999-09-12 00:00:00",3.3011
"7196","1999-09-13 00:00:00",2.1964
"7197","1999-09-14 00:00:00",4.0585
"7198","1999-09-15 00:00:00",3.6104
"7199","1999-09-16 00:00:00",1.7483
"7200","1999-09-17 00:00:00",2.218
"7201","1999-09-18 00:00:00",2.1998
"7202","1999-09-19 00:00:00",2.4453
"7203","1999-09-20 00:00:00",3.9349
"7204","1999-09-21 00:00:00",2.9972
"7205","1999-09-22 00:00:00",2.9375
"7206","1999-09-23 00:00:00",3.085
"7207","1999-09-24 00:00:00",3.2447
"7208","1999-09-25 00:00:00",3.1842
"7209","1999-09-26 00:00:00",4.1637
"7210","1999-09-27 00:00:00",6.0515
"7211","1999-09-28 00:00:00",5.1171
"7212","1999-09-29 00:00:00",3.1657
"7213","1999-09-30 00:00:00",3.5115
"7214","1999-10-01 00:00:00",4.6415
"7215","1999-10-02 00:00:00",2.2691
"7216","1999-10-03 00:00:00",4.1105
"7217","1999-10-04 00:00:00",2.7332
"7218","1999-10-05 00:00:00",3.869
"7219","1999-10-06 00:00:00",5.3158
"7220","1999-10-07 00:00:00",6.7244
"7221","1999-10-08 00:00:00",5.2437
"7222","1999-10-09 00:00:00",2.6598
"7223","1999-10-10 00:00:00",4.2452
"7224","1999-10-11 00:00:00",2.8844
"7225","1999-10-12 00:00:00",4.7332
"7226","1999-10-13 00:00:00",1.5334
"7227","1999-10-14 00:00:00",5.4179
"7228","1999-10-15 00:00:00",3.9683
"7229","1999-10-16 00:00:00",5.209
"7230","1999-10-17 00:00:00",4.0219
"7231","1999-10-18 00:00:00",4.0291
"7232","1999-10-19 00:00:00",3.0445
"7233","1999-10-20 00:00:00",3.6061
"7234","1999-10-21 00:00:00",3.9386
"7235","1999-10-22 00:00:00",3.5063
"7236","1999-10-23 00:00:00",4.2597
"7237","1999-10-24 00:00:00",4.866
"7238","1999-10-25 00:00:00",4.3628
"7239","1999-10-26 00:00:00",3.6078
"7240","1999-10-27 00:00:00",3.1901
"7241","1999-10-28 00:00:00",3.8294
"7242","1999-10-29 00:00:00",3.5789
"7243","1999-10-30 00:00:00",3.7416
"7244","1999-10-31 00:00:00",3.7174
"7245","1999-11-01 00:00:00",4.2912
"7246","1999-11-02 00:00:00",5.2273
"7247","1999-11-03 00:00:00",4.9893
"7248","1999-11-04 00:00:00",2.6673
"7249","1999-11-05 00:00:00",1.5611
"7250","1999-11-06 00:00:00",3.1353
"7251","1999-11-07 00:00:00",2.4136
"7252","1999-11-08 00:00:00",4.2137
"7253","1999-11-09 00:00:00",3.7697
"7254","1999-11-10 00:00:00",3.7664
"7255","1999-11-11 00:00:00",4.3581
"7256","1999-11-12 00:00:00",6.1723
"7257","1999-11-13 00:00:00",4.9058
"7258","1999-11-14 00:00:00",3.8747
"7259","1999-11-15 00:00:00",3.6635
"7260","1999-11-16 00:00:00",4.215
"7261","1999-11-17 00:00:00",5.3684
"7262","1999-11-18 00:00:00",6.5384
"7263","1999-11-19 00:00:00",8.3103
"7264","1999-11-20 00:00:00",5.1303
"7265","1999-11-21 00:00:00",3.5229
"7266","1999-11-22 00:00:00",4.494
"7267","1999-11-23 00:00:00",4.8347
"7268","1999-11-24 00:00:00",5.9115
"7269","1999-11-25 00:00:00",6.8162
"7270","1999-11-26 00:00:00",6.5763
"7271","1999-11-27 00:00:00",6.6625
"7272","1999-11-28 00:00:00",7.642
"7273","1999-11-29 00:00:00",6.5781
"7274","1999-11-30 00:00:00",7.0986
"7275","1999-12-01 00:00:00",8.7439
"7276","1999-12-02 00:00:00",7.4993
"7277","1999-12-03 00:00:00",4.6259
"7278","1999-12-04 00:00:00",5.0501
"7279","1999-12-05 00:00:00",6.1132
"7280","1999-12-06 00:00:00",8.143
"7281","1999-12-07 00:00:00",8.3
"7282","1999-12-08 00:00:00",3.0382
"7283","1999-12-09 00:00:00",3.5403
"7284","1999-12-10 00:00:00",4.4697
"7285","1999-12-11 00:00:00",3.8248
"7286","1999-12-12 00:00:00",5.4037
"7287","1999-12-13 00:00:00",6.3669
"7288","1999-12-14 00:00:00",7.8516
"7289","1999-12-15 00:00:00",9.0161
"7290","1999-12-16 00:00:00",5.2486
"7291","1999-12-17 00:00:00",5.885
"7292","1999-12-18 00:00:00",5.7503
"7293","1999-12-19 00:00:00",5.6926
"7294","1999-12-20 00:00:00",6.9688
"7295","1999-12-21 00:00:00",6.0233
"7296","1999-12-22 00:00:00",6.8914
"7297","1999-12-23 00:00:00",6.9693
"7298","1999-12-24 00:00:00",6.3637
"7299","1999-12-25 00:00:00",5.2046
"7300","1999-12-26 00:00:00",4.7536
"7301","1999-12-27 00:00:00",4.8448
"7302","1999-12-28 00:00:00",5.691
"7303","1999-12-29 00:00:00",4.5605
"7304","1999-12-30 00:00:00",3.8952
"7305","1999-12-31 00:00:00",4.8277
"7306","2000-01-01 00:00:00",4.7565
"7307","2000-01-02 00:00:00",6.4928
"7308","2000-01-03 00:00:00",6.8479
"7309","2000-01-04 00:00:00",5.9132
"7310","2000-01-05 00:00:00",5.1722
"7311","2000-01-06 00:00:00",5.9407
"7312","2000-01-07 00:00:00",6.1782
"7313","2000-01-08 00:00:00",7.6356
"7314","2000-01-09 00:00:00",6.6216
"7315","2000-01-10 00:00:00",9.0571
"7316","2000-01-11 00:00:00",11.143
"7317","2000-01-12 00:00:00",11.446
"7318","2000-01-13 00:00:00",10.466
"7319","2000-01-14 00:00:00",9.02
"7320","2000-01-15 00:00:00",8.4844
"7321","2000-01-16 00:00:00",7.2826
"7322","2000-01-17 00:00:00",10.222
"7323","2000-01-18 00:00:00",7.9664
"7324","2000-01-19 00:00:00",5.8202
"7325","2000-01-20 00:00:00",4.6413
"7326","2000-01-21 00:00:00",4.3538
"7327","2000-01-22 00:00:00",4.9242
"7328","2000-01-23 00:00:00",5.7548
"7329","2000-01-24 00:00:00",1.6366
"7330","2000-01-25 00:00:00",5.1031
"7331","2000-01-26 00:00:00",4.4065
"7332","2000-01-27 00:00:00",4.5486
"7333","2000-01-28 00:00:00",4.7399
"7334","2000-01-29 00:00:00",5.4369
"7335","2000-01-30 00:00:00",6.2207
"7336","2000-01-31 00:00:00",7.9274
"7337","2000-02-01 00:00:00",9.4215
"7338","2000-02-02 00:00:00",10.515
"7339","2000-02-03 00:00:00",8.5419
"7340","2000-02-04 00:00:00",9.5556
"7341","2000-02-05 00:00:00",5.9208
"7342","2000-02-06 00:00:00",6.3469
"7343","2000-02-07 00:00:00",7.5398
"7344","2000-02-08 00:00:00",7.4967
"7345","2000-02-09 00:00:00",9.7397
"7346","2000-02-10 00:00:00",7.5075
"7347","2000-02-11 00:00:00",5.4168
"7348","2000-02-12 00:00:00",5.4293
"7349","2000-02-13 00:00:00",6.4242
"7350","2000-02-14 00:00:00",7.6316
"7351","2000-02-15 00:00:00",8.0728
"7352","2000-02-16 00:00:00",7.7892
"7353","2000-02-17 00:00:00",7.9334
