datetime,Ten_Meter_Uwind_vector_meterPerSecond,Ten_Meter_Vwind_vector_meterPerSecond,Surface_Level_Barometric_Pressure_pascal,Air_Temperature_celsius,Precipitation_meterPerSecond,Dewpoint_Temperature_celsius,Cloud_Cover_decimalFraction,Ten_Meter_Elevation_Wind_Speed_meterPerSecond,Longwave_Radiation_Downwelling_wattPerMeterSquared,Shortwave_Radiation_Downwelling_wattPerMeterSquared
1996-11-06 00:00:00,-2.2705,3.1642,99671,12.768,1.11172453703704e-12,7.9223,0.1803,3.8955,309.69,293.41
1996-11-07 00:00:00,-1.3385,-0.44646,99262,16.478,8.60706018518518e-10,8.4918,0.5626,1.412,340.65,307.55
1996-11-08 00:00:00,2.2999,1.2798,98937,17.833,2.42175925925926e-09,7.6542,0.5704,2.6635,258.91,336.07
1996-11-09 00:00:00,3.1675,3.8145,99386,13.073,4.475e-09,6.9712,0.83204,4.9619,178.41,340.43
1996-11-10 00:00:00,1.7818,2.7651,99613,11.47,3.43634259259259e-11,4.616,0.61094,3.2923,195.69,315.15
1996-11-11 00:00:00,5.2668,-0.027627,98962,14.184,1.0627662037037e-09,8.9518,0.73365,5.2763,268.84,328.79
1996-11-12 00:00:00,1.8989,-3.3529,97889,20.054,0,5.031,0.53277,3.9175,334.94,320.37
1996-11-13 00:00:00,6.1808,-0.12461,97811,16.325,3.76469907407407e-09,9.5603,0.42592,6.1963,288.35,330.28
1996-11-14 00:00:00,3.8769,0.66008,98518,13.043,5.75648148148148e-09,6.8043,0.4901,3.9654,245.9,314.54
1996-11-15 00:00:00,-1.1675,0.019214,98069,14.185,1.90601851851852e-08,6.9868,0.60877,1.1735,298.1,319.6
1996-11-16 00:00:00,4.6937,-1.0004,97254,18.954,1.5537037037037e-08,12.772,0.57291,4.8098,327.14,334.66
1996-11-17 00:00:00,1.259,4.4273,98356,12.537,5.54444444444444e-08,8.0326,0.79172,4.6135,238.84,328.17
1996-11-18 00:00:00,-0.42993,2.8977,99479,11.285,6.13391203703704e-11,4.6595,0.44671,2.9299,249.58,301.18
1996-11-19 00:00:00,-0.36603,2.2385,99617,13.116,1.51481481481481e-09,7.0249,0.31846,2.269,314.14,305.66
1996-11-20 00:00:00,-2.0182,3.9802,99716,12.299,4.71550925925926e-09,5.8194,0.71907,4.4635,304.65,294.31
1996-11-21 00:00:00,-2.2738,4.2992,99925,12.3,5.92731481481481e-10,5.7366,0.70366,4.8637,276.64,314.61
1996-11-22 00:00:00,-2.5702,2.3598,100070,12.783,0,5.2224,0.071081,3.4901,354.15,282.47
1996-11-23 00:00:00,-1.2102,-0.67634,99732,16.991,0,4.081,0.0029972,1.3868,375.02,291.9
1996-11-24 00:00:00,2.0536,-3.9413,98803,22.1,0,0.4013,0.66689,4.4678,374.09,311.04
1996-11-25 00:00:00,3.6287,0.95486,98842,15.709,1.04935185185185e-10,9.3998,0.3282,3.7877,353.91,315.57
1996-11-26 00:00:00,0.96189,0.13292,98765,14.139,1.11172453703704e-12,7.9312,0.16407,1,335.2,305.31
1996-11-27 00:00:00,1.6319,2.4748,98728,14.708,1.45868055555556e-12,7.7697,0.37758,2.9762,325.68,316.84
1996-11-28 00:00:00,3.0934,0.60581,98440,14.363,2.68171296296296e-09,7.3036,0.50853,3.1589,342.42,305.88
1996-11-29 00:00:00,5.8507,0.59159,98348,14.241,1.31006944444444e-08,7.5185,0.63734,5.8923,263.99,326.01
1996-11-30 00:00:00,-0.16329,-0.63985,98139,14.816,2.37094907407407e-08,7.5717,0.94212,0.71802,296.17,327.36
1996-12-01 00:00:00,3.3585,-0.87199,97383,20.416,1.29259259259259e-10,10.961,0.76706,3.482,351.74,337.99
1996-12-02 00:00:00,1.0254,0.57211,98266,15.441,2.91539351851852e-11,10.021,0.44198,1.1812,320.18,318.7
1996-12-03 00:00:00,1.1666,2.3582,98822,16.814,3.89513888888889e-10,10.153,0.4947,2.6449,319.83,331.47
1996-12-04 00:00:00,-2.1856,2.0958,98803,14.255,0,6.7266,0.47252,3.0296,328.22,301.26
1996-12-05 00:00:00,-0.099807,0.44493,98012,20.221,1.2994212962963e-07,10.062,0.75662,0.4895,336.07,346.81
1996-12-06 00:00:00,3.9592,2.5587,98328,13.656,2.13530092592593e-08,9.083,0.46801,4.7291,258.8,323.82
1996-12-07 00:00:00,2.9948,-0.10383,99089,12.898,4.35821759259259e-09,5.5398,0.52217,3.0031,259.2,314.09
1996-12-08 00:00:00,4.3825,0.052758,98879,14.723,4.87511574074074e-09,8.7104,0.52837,4.4009,225.43,327.31
1996-12-09 00:00:00,-0.19255,1.4661,98964,13.852,9.54837962962963e-12,7.8194,0.31653,1.4837,284.86,311.08
1996-12-10 00:00:00,-1.9454,2.0524,99018,14.839,1.88888888888889e-12,8.1381,0.025421,2.8338,352.62,301.31
1996-12-11 00:00:00,-2.8022,1.7786,99097,17.623,0,8.8737,0.047419,3.3206,385.87,302.17
1996-12-12 00:00:00,-3.8276,0.10279,99218,21.467,0,6.7458,0.0010382,3.8368,386.91,313.53
1996-12-13 00:00:00,-3.8461,-1.7207,98992,25.253,0,4.4271,0.60952,4.2181,376.2,338.72
1996-12-14 00:00:00,-0.6498,-1.5932,98573,26.178,2.80335648148148e-11,7.2807,0.27452,1.7331,356.03,355.4
1996-12-15 00:00:00,1.7629,2.7692,98568,19.321,7.67986111111111e-10,11.581,0.51447,3.2955,327.93,348.74
1996-12-16 00:00:00,0.44465,4.0256,99040,15.256,3.9974537037037e-10,8.8208,0.79599,4.0521,238.75,344.33
1996-12-17 00:00:00,-0.38608,3.7732,99367,13.459,2.61608796296296e-11,6.5129,0.53732,3.794,280.15,317.33
1996-12-18 00:00:00,2.1178,3.3472,99448,14.942,3.88217592592593e-10,7.697,0.73343,3.9633,272.36,343.8
1996-12-19 00:00:00,1.0417,3.1058,99481,16.232,1.42986111111111e-10,11.001,0.71375,3.2812,269.56,350.29
1996-12-20 00:00:00,-1.5473,-0.79219,99213,20.793,0,11.309,0.43623,1.7402,363.29,331.13
1996-12-21 00:00:00,1.7021,-3.7907,98495,28.05,0,5.3985,0.39358,4.189,342.11,361.26
1996-12-22 00:00:00,-0.65228,3.3366,98819,16.972,3.21527777777778e-09,10.526,0.36836,3.4023,244.58,341.88
1996-12-23 00:00:00,-0.7857,1.6953,98734,16.14,0,8.9935,0.047556,1.8784,385.03,302.42
1996-12-24 00:00:00,1.6504,0.16503,98343,19.549,2.94861111111111e-09,9.7942,0.85627,1.7079,232.51,364.12
1996-12-25 00:00:00,2.9068,2.9654,98948,15.294,1.3375e-10,7.4181,0.33723,4.1543,320.41,320.87
1996-12-26 00:00:00,-2.4008,2.1515,99441,14.484,0,5.1866,0.058272,3.2264,370.47,287.11
1996-12-27 00:00:00,-0.071794,1.6038,99013,18.89,0,7.052,0.073127,1.6062,386.95,308.85
1996-12-28 00:00:00,-0.28597,3.7133,99137,15.627,2.67800925925926e-11,7.8418,0.21233,3.7262,373,309.15
1996-12-29 00:00:00,-1.1731,2.7945,99055,14.302,0,7.3548,0.18228,3.0324,315.22,302.43
1996-12-30 00:00:00,-1.2747,3.0186,99060,15.347,0,7.0019,0.09102,3.2791,380.73,295.27
1996-12-31 00:00:00,-1.537,3.2417,99626,15.685,3.77777777777778e-12,8.6343,0.16242,3.5899,373.9,302.3
1997-01-01 00:00:00,-1.513,2.1163,99728,17.612,0,9.3402,0.2597,2.6081,376.03,307.54
1997-01-02 00:00:00,-1.7568,2.0781,99556,20.411,0,10.382,0.75955,2.735,353.33,331.37
1997-01-03 00:00:00,-3.1209,0.62787,99492,24.533,0,9.4903,0.053655,3.1987,374.83,336.8
1997-01-04 00:00:00,-0.49401,-2.3043,99153,29.514,0,7.4039,0.025111,2.362,377.62,356.42
1997-01-05 00:00:00,1.5871,0.10976,98694,27.027,7.21087962962963e-09,10.905,0.51876,1.6768,331.91,375.33
1997-01-06 00:00:00,3.0121,4.0237,98960,15.878,1.4056712962963e-09,8.5711,0.58285,5.0325,314.07,335.51
1997-01-07 00:00:00,-0.44873,3.1026,99381,14.601,0,6.3901,0.1773,3.1353,353.48,299.92
1997-01-08 00:00:00,-1.4964,2.2332,99308,16.434,0,9.0493,0.34842,2.6944,377.15,302.78
1997-01-09 00:00:00,-1.9523,2.1412,99390,19.277,0,10.699,0.80905,2.9001,350.94,334.64
1997-01-10 00:00:00,-2.757,2.2522,99561,19.326,0,10.47,0.99498,3.5619,215.32,348.88
1997-01-11 00:00:00,-2.6649,1.5387,99376,22.507,0,9.5394,0.99924,3.0814,289.21,366.61
1997-01-12 00:00:00,-2.794,-1.9488,98866,26.74,0,10.771,0.74067,3.4089,219.89,393.61
1997-01-13 00:00:00,-1.5831,-3.3471,98584,28.683,1.84803240740741e-09,12.873,0.55902,3.7115,306.72,390.54
1997-01-14 00:00:00,2.0188,-0.91131,98513,20.675,4.41979166666667e-08,16.538,0.82754,2.2419,204.91,394.27
1997-01-15 00:00:00,0.20851,3.8956,99347,16.653,2.76643518518518e-10,11.243,0.49159,3.9014,291.49,342.62
1997-01-16 00:00:00,-2.1708,3.1903,99676,15.799,0,9.2753,0.061211,3.8599,357.19,303.41
1997-01-17 00:00:00,-2.176,2.3444,99633,17.761,0,10.279,0.015276,3.2,371.39,309.32
1997-01-18 00:00:00,-1.7818,0.10669,99269,23.083,0,10.704,0.21077,1.8014,369.81,330
1997-01-19 00:00:00,-0.29953,-2.1373,98900,29.409,0,7.1513,0,2.192,370.72,357.42
1997-01-20 00:00:00,2.0473,-5.2579,98509,31.515,1.38171296296296e-11,14.979,0.27806,5.6488,326.76,408.18
1997-01-21 00:00:00,3.1197,0.018981,98829,15.947,1.54085648148148e-07,13.894,0.62625,3.1324,146.44,356.7
1997-01-22 00:00:00,0.89042,2.7437,99231,17.415,2.37592592592593e-09,12.318,0.50724,2.8961,273.57,344.15
1997-01-23 00:00:00,-2.305,3.235,99649,15.317,4.00381944444444e-11,9.3151,0.33386,3.9728,267.38,317.77
1997-01-24 00:00:00,-2.3824,2.7297,99449,16.566,0,9.9685,0.0010696,3.6256,369.64,301.05
1997-01-25 00:00:00,-1.7403,-0.20608,98681,20.277,0,9.7219,0.35138,1.7646,368.45,317.03
1997-01-26 00:00:00,1.9547,-3.6076,97704,26.268,7.90081018518519e-09,10.502,0.73721,4.1045,314.17,373.76
1997-01-27 00:00:00,1.3714,4.6736,98585,18.391,5.85497685185185e-09,13.106,0.69697,4.8743,290.45,356.85
1997-01-28 00:00:00,-2.6463,4.5277,99275,16.147,1.66215277777778e-09,10.547,0.34691,5.2455,214.09,329.55
1997-01-29 00:00:00,-1.8365,2.2929,99027,17.581,0,11.89,0.13102,2.9396,361.93,311.25
1997-01-30 00:00:00,-0.71489,1.5462,98627,20.947,0,13.411,0.2494,1.7096,354.29,332.5
1997-01-31 00:00:00,0.0076094,2.566,98688,21.455,2.24050925925926e-10,14.242,0.38039,2.5721,341.8,355.87
1997-02-01 00:00:00,-2.6765,4.0245,99026,18.856,8.51875e-13,13.586,0.029777,4.8363,343.88,320.14
1997-02-02 00:00:00,-2.4577,2.2224,98922,21.741,0,12.675,0,3.3189,358.64,325.22
1997-02-03 00:00:00,-2.2418,0.67478,98720,27.001,0,12.03,0.0023954,2.3577,351.15,361.87
1997-02-04 00:00:00,0.058318,-0.82914,98474,30.747,1.97326388888889e-12,12.721,0.14393,0.95165,320.67,388.7
1997-02-05 00:00:00,0.48886,-0.75678,98494,29.002,1.75555555555556e-08,16.71,0.85736,0.90592,270.96,417.98
1997-02-06 00:00:00,-3.5195,-2.8137,98494,22.299,5.71828703703704e-07,20.017,0.99854,4.5087,51.922,414.01
1997-02-07 00:00:00,2.2,-1.6628,98518,23.802,1.62986111111111e-08,21.612,0.53905,2.7631,214.12,402.76
1997-02-08 00:00:00,0.57341,0.29334,98544,21.819,2.33333333333333e-08,19.038,0.53022,0.76028,277.35,381.21
1997-02-09 00:00:00,-1.9229,3.4089,98670,17.004,3.44895833333333e-09,14.213,0.72076,3.9158,143.72,364.15
1997-02-10 00:00:00,-1.3242,3.2077,98861,16.987,1.15256944444444e-10,11.417,0.45718,3.4711,233.14,339.52
1997-02-11 00:00:00,-2.4453,3.3014,99061,16.933,6.16296296296296e-11,10.956,0.23476,4.1116,302.93,318.85
1997-02-12 00:00:00,-1.6021,1.8205,98973,19.276,0,11.955,0.013772,2.4289,333.53,327.07
1997-02-13 00:00:00,-1.3708,1.2953,98875,21.6,0,14.032,0.015522,1.8912,323.41,341.43
1997-02-14 00:00:00,-0.41398,0.52605,98587,25.474,0,13.069,0.083895,0.67015,331.43,361.7
1997-02-15 00:00:00,-1.5793,2.4975,98946,21.934,0,14.196,0.020718,2.9585,325.02,345.28
1997-02-16 00:00:00,-1.8293,1.2453,99129,22.854,0,14.411,0.0012661,2.2261,326.11,349.72
1997-02-17 00:00:00,-1.3368,-0.57896,98828,29.736,0,10.613,0.060325,1.5045,327.28,363.57
1997-02-18 00:00:00,-1.1128,-0.17917,98793,30.733,0,12.765,0.48094,1.1327,303.61,390.2
1997-02-19 00:00:00,-0.74014,-2.5775,98835,31.756,0,13.512,0.15399,2.6862,305.76,391.5
1997-02-20 00:00:00,0.61331,0.38172,98737,28.756,0,16.642,0.32419,0.91217,315.74,389.21
1997-02-21 00:00:00,0.56111,-1.5719,98163,30.624,0,14.552,0.058983,1.7264,310.66,391.15
1997-02-22 00:00:00,-0.56127,2.0845,98101,24.231,2.17060185185185e-09,16.014,0.44255,2.2,251.03,393.69
1997-02-23 00:00:00,-2.8472,4.1728,98684,17.117,5.54444444444444e-08,13.499,0.58511,5.054,213.34,366.91
1997-02-24 00:00:00,-3.3046,3.8556,99241,16.027,4.68888888888889e-13,10.131,0.18345,5.0801,295.41,309.83
1997-02-25 00:00:00,-2.4423,2.6195,99096,16.684,0,10.131,0.023893,3.583,320.21,303.09
1997-02-26 00:00:00,-2.4941,3.3808,98989,16.487,0,10.947,0.082101,4.2021,311.32,306.74
1997-02-27 00:00:00,-1.6115,1.2531,98698,16.474,0,10.713,0.024783,2.0428,312.47,310.14
1997-02-28 00:00:00,3.0191,-0.41486,97854,21.737,1.85196759259259e-08,11.639,0.23557,3.061,297.95,350.69
1997-03-01 00:00:00,-0.7069,5.5799,98322,16.654,2.11145833333333e-08,13.11,0.80318,5.628,227.66,358.73
1997-03-02 00:00:00,-0.9605,4.2612,98860,15.818,5.60949074074074e-10,10.839,0.38662,4.3703,262.84,328.19
1997-03-03 00:00:00,-1.1577,5.2905,99080,16.824,2.23287037037037e-09,11.207,0.87413,5.4161,191.59,360.1
1997-03-04 00:00:00,-3.3229,4.8289,99368,13.999,2.59571759259259e-10,7.0936,0.22961,5.8643,203.62,304.77
1997-03-05 00:00:00,-1.5832,2.3804,98970,15.051,0,9.2502,0.087349,2.8659,304.73,295.46
1997-03-06 00:00:00,-0.1871,1.1768,98809,18.016,0,10.653,0.02279,1.1953,296.82,316.19
1997-03-07 00:00:00,0.013678,2.132,98955,18.365,0,10.045,0.10249,2.1333,292.59,320.11
1997-03-08 00:00:00,-1.9066,4.3126,99514,15.463,3.75092592592593e-11,8.9445,0.44772,4.7156,214.47,319.44
1997-03-09 00:00:00,-2.3376,3.4467,99604,14.224,0,7.5434,0.097369,4.166,275.81,295.87
1997-03-10 00:00:00,-1.5899,1.7189,99435,14.109,0,8.2418,0.029501,2.3429,290.97,295.08
1997-03-11 00:00:00,1.4927,-0.29804,99024,18.562,1.16134259259259e-10,9.3691,0.13413,1.5447,287.61,319.83
1997-03-12 00:00:00,2.1823,3.11,99405,14.784,1.02153935185185e-09,8.0263,0.52665,3.8068,204.97,347.21
1997-03-13 00:00:00,1.1017,2.0509,99787,14.725,3.06956018518518e-10,7.1753,0.48998,2.3351,196.46,332.95
1997-03-14 00:00:00,1.7482,1.6388,99855,15.688,1.66527777777778e-09,10.752,0.49041,2.4038,170.49,343.68
1997-03-15 00:00:00,0.58576,1.3414,99801,14.746,2.43796296296296e-09,10.371,0.42197,1.4682,169.94,328.67
1997-03-16 00:00:00,-1.4505,0.97669,99692,15.462,1.91585648148148e-11,10.197,0.18747,1.7512,229.58,309.76
1997-03-17 00:00:00,-0.67285,-2.5272,99143,22.1,9.92951388888889e-10,8.2757,0.31116,2.6185,266.74,337.09
1997-03-18 00:00:00,4.7427,-0.36104,98990,19.926,2.08553240740741e-09,13.504,0.36449,4.7723,256.61,340.02
1997-03-19 00:00:00,5.1234,0.69717,99207,16.78,7.45717592592593e-09,10.714,0.54924,5.1918,187.46,344.43
1997-03-20 00:00:00,1.6861,2.9064,99661,16.195,1.49328703703704e-08,12.504,0.59828,3.3653,149.4,349.46
1997-03-21 00:00:00,-0.31384,1.5883,99719,14.632,1.01283564814815e-08,11.254,0.68761,1.6216,149.46,344.18
1997-03-22 00:00:00,4.7337,1.8116,99360,15.097,4.42581018518518e-09,9.3982,0.54581,5.0832,185.09,338.07
1997-03-23 00:00:00,2.3222,3.0712,99522,13.791,4.79189814814815e-10,7.2062,0.79054,3.8544,120.84,350.6
1997-03-24 00:00:00,1.4077,0.9233,99675,14.956,1.31469907407407e-09,9.4626,0.6618,1.6988,162.95,343.82
1997-03-25 00:00:00,-0.40664,-0.56677,99621,15.618,1.55810185185185e-09,10.205,0.25894,0.71027,190.74,324.08
1997-03-26 00:00:00,1.2706,-4.05,98959,20.623,4.259375e-13,5.5485,0.11977,4.2741,250.88,319.76
1997-03-27 00:00:00,1.9106,3.5641,99565,13.378,1.20381944444444e-09,7.3531,0.4266,4.0559,145.31,331.01
1997-03-28 00:00:00,-1.5861,1.8319,99991,12.678,0,6.3087,0.55591,2.4258,170.66,310.84
1997-03-29 00:00:00,-1.4557,1.6043,100070,12.668,1.79247685185185e-12,6.4899,0.44484,2.1672,187.1,305.4
1997-03-30 00:00:00,-1.4558,2.1664,100110,13.811,4.04641203703704e-12,7.7937,0.17574,2.6113,217.44,300.81
1997-03-31 00:00:00,-2.0043,0.72304,99602,13.698,1.06483796296296e-12,8.6296,0.3288,2.1312,206.82,302.96
1997-04-01 00:00:00,0.70057,-0.98496,98998,16.441,1.57141203703704e-08,9.3983,0.49305,1.2395,194.89,336.95
1997-04-02 00:00:00,2.1507,2.3877,99470,13.868,3.6837962962963e-09,8.3009,0.96938,3.2163,154.85,335.86
1997-04-03 00:00:00,3.4769,0.23644,99700,15.249,2.25590277777778e-09,10.377,0.4928,3.4946,143.22,337.95
1997-04-04 00:00:00,4.0245,0.62834,99716,15.635,7.69606481481482e-10,10.527,0.58716,4.0912,149.85,343.9
1997-04-05 00:00:00,2.9459,1.3852,99785,15.956,1.66342592592593e-08,13.727,0.8229,3.2597,103.3,367.71
1997-04-06 00:00:00,0.47476,4.1486,99857,14.15,3.58865740740741e-09,8.6427,0.85787,4.1791,140.4,351.91
1997-04-07 00:00:00,-2.7273,2.7596,100260,11.06,0,4.5253,0.35763,3.8827,165.27,295.86
1997-04-08 00:00:00,-1.9974,1.597,100270,11.628,0,6.0063,0.037852,2.5593,221.59,282.55
1997-04-09 00:00:00,-1.9684,0.99833,100200,12.533,0,7.6056,0.17384,2.2081,213.84,293.66
1997-04-10 00:00:00,-1.4878,-0.57084,99889,13.92,0,7.4631,0.00017969,1.5959,213.68,296.74
1997-04-11 00:00:00,-1.0393,-1.3787,99693,17.067,0,6.4135,0.018016,1.7387,212.3,304.33
1997-04-12 00:00:00,-1.0818,-2.2005,99761,19.239,0,5.414,0.36078,2.4713,206.93,312.31
1997-04-13 00:00:00,-0.032232,1.3912,100140,18.16,1.77534722222222e-10,9.0492,0.3355,1.4309,196.46,324.32
1997-04-14 00:00:00,-1.8581,2.9251,100280,14.246,1.0300462962963e-10,9.6604,0.34981,3.4659,165.73,321.03
1997-04-15 00:00:00,-0.97412,2.5312,99973,12.511,2.35405092592593e-11,8.5545,0.41665,2.7129,139.76,316.73
1997-04-16 00:00:00,0.067316,1.1585,99814,11.773,8.6349537037037e-12,7.4924,0.27249,1.1628,187.16,295.29
1997-04-17 00:00:00,1.6152,0.33287,99946,13.403,3.80775462962963e-11,10.57,0.76562,1.6776,147.15,332.04
1997-04-18 00:00:00,-0.35987,0.50283,100090,13.9,1.04716435185185e-08,11.527,0.70762,0.62188,140.74,342.63
1997-04-19 00:00:00,-0.17901,-0.78923,99839,15.319,4.14826388888889e-11,11.02,0.70014,0.8514,169.08,329.37
1997-04-20 00:00:00,1.006,-3.1532,99380,18.762,1.17222222222222e-12,10.102,0.84552,3.3596,171.02,339.14
1997-04-21 00:00:00,-0.023319,0.46504,99724,16.467,4.21898148148148e-09,12.295,0.98492,0.55334,127.31,341.65
1997-04-22 00:00:00,-1.5534,0.27479,99866,16.131,2.1994212962963e-09,12.269,0.85844,1.6743,134.04,346.32
1997-04-23 00:00:00,0.92726,1.1465,99954,15.604,1.9125e-10,10.963,0.76691,1.4793,168.65,324.76
1997-04-24 00:00:00,-1.7474,1.2294,100270,12.443,1.16365740740741e-09,8.5805,0.32461,2.1393,146.36,310.33
1997-04-25 00:00:00,-0.67417,-1.1053,100430,14.171,0,6.1062,0.029744,1.3263,181.77,298.78
1997-04-26 00:00:00,-0.62954,-2.255,100380,16.892,0,6.761,0.035607,2.3662,180.39,303.82
1997-04-27 00:00:00,0.38555,-4.1283,99734,18.969,0,2.4972,0.36716,4.1683,180.57,301.25
1997-04-28 00:00:00,1.2807,-2.9113,99480,19.794,1.41527777777778e-10,8.7672,0.87042,3.2069,129.85,351
1997-04-29 00:00:00,-0.093929,-1.7284,99628,20.295,0,8.5343,0.46064,1.781,163.21,340.65
1997-04-30 00:00:00,0.23868,-2.7988,99629,20.166,6.60613425925926e-09,11.291,0.99624,2.8618,67.965,381.68
1997-05-01 00:00:00,0.6189,-1.3863,99413,19.635,3.03020833333333e-08,11.551,0.99978,1.546,44.285,379.48
1997-05-02 00:00:00,1.166,-2.6929,99419,16.621,3.47893518518519e-07,15.726,0.99903,2.9598,50.74,380.06
1997-05-03 00:00:00,2.0172,-2.7211,98934,16.687,1.20416666666667e-07,15.26,0.81938,3.3929,87.718,364.09
1997-05-04 00:00:00,1.5667,0.48202,99406,11.257,1.67777777777778e-09,7.6348,0.37632,1.6553,137.59,316.17
1997-05-05 00:00:00,0.81998,-2.8362,99196,11.706,4.30081018518519e-10,7.5299,0.52774,2.9569,117.28,311.34
1997-05-06 00:00:00,4.7737,0.93868,99332,10.338,3.79513888888889e-08,7.4318,0.56752,4.8814,66.623,315.68
1997-05-07 00:00:00,2.3264,1.4242,100180,10.475,1.08920138888889e-09,5.331,0.51242,2.7356,112.53,315.87
1997-05-08 00:00:00,0.27916,2.4968,100530,11.546,6.22986111111111e-09,7.156,0.71073,2.5207,99.613,330.08
1997-05-09 00:00:00,-3.133,2.3934,100860,9.7492,1.10920138888889e-11,4.9523,0.33018,3.9446,124.13,293.27
1997-05-10 00:00:00,-3.0103,2.0186,100600,9.8653,0,6.0471,0.16995,3.6254,140.55,286.43
1997-05-11 00:00:00,-2.6676,1.86,100440,10.485,1.97326388888889e-12,6.8436,0.64779,3.2527,152.78,287.41
1997-05-12 00:00:00,-2.7782,1.6864,100360,9.9903,3.76574074074074e-12,6.1105,0.74757,3.2503,138.13,290.81
1997-05-13 00:00:00,-2.3327,0.78943,100110,9.333,0,5.2836,0.72263,2.4631,139.45,282.61
1997-05-14 00:00:00,-2.0338,0.95029,99870,9.969,0,6.2491,0.98854,2.2452,144.97,289.8
1997-05-15 00:00:00,-1.7011,0.57846,99692,8.646,0,5.025,0.32608,1.7991,117.89,285.45
1997-05-16 00:00:00,-0.60635,1.4667,99341,9.8698,0,6.3268,0.27297,1.5955,144.81,289.64
1997-05-17 00:00:00,1.4726,0.96687,99244,11.468,5.5775462962963e-09,8.2776,0.68678,1.7743,97.957,327.46
1997-05-18 00:00:00,0.32651,0.52607,99123,10.645,1.94143518518519e-08,9.5841,0.74912,0.68071,83.473,325.96
1997-05-19 00:00:00,-1.8097,-0.87174,99064,11.24,1.34884259259259e-09,7.1307,0.97505,2.0094,121.74,313.04
1997-05-20 00:00:00,-2.8917,-1.9631,99109,13.414,8.53333333333333e-08,9.8885,0.95385,3.4973,91.277,344.04
1997-05-21 00:00:00,-2.2458,-2.2221,99195,13.108,1.38634259259259e-08,11.492,0.5979,3.1669,39.047,342.8
1997-05-22 00:00:00,-1.317,0.53925,99456,13.598,2.78784722222222e-08,12.295,0.66653,1.4372,104.26,328.08
1997-05-23 00:00:00,-1.2482,0.80967,99654,12,8.36157407407407e-09,10.512,0.73672,1.4891,109.68,333.97
1997-05-24 00:00:00,-0.54245,-1.8834,99599,12.153,7.24548611111111e-12,10.028,0.43472,1.9776,95.884,314.11
1997-05-25 00:00:00,3.0887,-4.6772,98835,15.427,5.67326388888889e-08,11.886,0.93288,5.6153,88.914,351.25
1997-05-26 00:00:00,3.3095,-2.2249,98889,13.458,9.75381944444444e-09,11.302,0.3696,3.9946,108.17,314.3
1997-05-27 00:00:00,3.2227,-4.3903,98700,13.392,1.41018518518519e-08,9.9362,0.31158,5.4591,107.31,310.3
1997-05-28 00:00:00,4.299,-0.89531,98808,11.225,8.30740740740741e-08,9.1364,0.71217,4.4028,42.436,328.52
1997-05-29 00:00:00,2.0106,1.5636,99769,8.0696,7.77905092592593e-09,5.085,0.29728,2.5736,98.56,296.39
1997-05-30 00:00:00,-0.44671,-0.0823,100450,7.1947,6.21006944444444e-09,4.9081,0.42453,0.46891,96.177,295.44
1997-05-31 00:00:00,-1.9155,-2.2711,100410,8.2006,0,3.7877,0.51991,2.9722,121.86,274.42
1997-06-01 00:00:00,-1.0439,-3.8518,99939,9.4302,0,1.2492,0.89764,3.9965,92.967,287.72
1997-06-02 00:00:00,-0.014627,-3.7221,99550,9.4693,0,1.4745,0.71931,3.7258,103.24,287
1997-06-03 00:00:00,0.22659,-4.2339,99216,11.977,0,4.3842,0.42402,4.2552,79.812,297.17
1997-06-04 00:00:00,1.1923,-5.4806,98474,15.075,1.334375e-08,7.7148,0.46886,5.6137,96.869,319.66
1997-06-05 00:00:00,5.3269,-4.8309,98454,12.381,8.31087962962963e-08,9.0246,0.42975,7.1934,87.501,312.75
1997-06-06 00:00:00,4.4136,-0.74072,99538,10.14,2.8625e-08,6.6851,0.34052,4.4806,96.181,296.09
1997-06-07 00:00:00,1.9673,-1.0267,100520,11.984,1.11247685185185e-08,10.822,0.81817,2.228,96.947,330.32
1997-06-08 00:00:00,-0.54603,-1.6008,100640,11.087,7.06886574074074e-10,9.2217,0.29579,1.7248,88.975,310.69
1997-06-09 00:00:00,-0.16924,-3.8162,100120,13.111,0,7.6468,0.99973,3.8295,111.36,314.43
1997-06-10 00:00:00,1.5061,-3.9178,99763,12.937,2.18946759259259e-10,6.3111,0.93087,4.2272,62.875,324.79
1997-06-11 00:00:00,1.5259,-4.4884,99293,13.123,7.05625e-09,5.3725,0.92516,4.7616,76.167,325.57
1997-06-12 00:00:00,4.1523,-4.3077,98662,11.932,1.32175925925926e-07,9.7596,0.70526,5.986,73.487,326.72
1997-06-13 00:00:00,3.4399,0.5194,99264,9.0937,2.74548611111111e-08,6.2654,0.42712,3.4928,102.81,299.57
1997-06-14 00:00:00,1.0104,1.676,100230,8.5527,1.66469907407407e-08,6.8342,0.33381,1.9712,96.797,292.28
1997-06-15 00:00:00,-0.86787,-0.063481,100940,8.3446,5.81527777777778e-11,4.5593,0.54555,0.89976,74.714,300.91
1997-06-16 00:00:00,-0.98343,1.1806,100980,9.4701,5.20798611111111e-10,6.6714,0.66572,1.5403,88.298,304.37
1997-06-17 00:00:00,-2.2191,1.3154,100890,9.5843,1.44270833333333e-09,6.6993,0.60112,2.5808,85.796,308.84
1997-06-18 00:00:00,-2.0931,0.058288,100800,7.235,0,4.9383,0.16364,2.0971,114.7,268.5
