Date,Pluie (mm),ETP (mm),Débit (m3/s),Débit (mm/j)
2012-05-14,2.6,0.8,0.001409144,0.003817
2012-05-15,0,1.1,0.001436111,0.003890
2012-05-16,0,1.4,0.00136169,0.003688
2012-05-17,0,2,0.001423264,0.003855
2012-05-18,0,1.3,0.001504861,0.004076
2012-05-19,1.7,0.6,0.001618519,0.004384
2012-05-20,0.9,1.4,0.001651505,0.004473
2012-05-21,0,1.2,0.001646875,0.004461
2012-05-22,0,0.9,0.001606597,0.004351
2012-05-23,1.2,1.9,0.001624537,0.004400
2012-05-24,34,0.6,0.094284954,0.255367
2012-05-25,32.2,1.2,0.172811806,0.468055
2012-05-26,4.3,0.7,0.040083565,0.108565
2012-05-27,6.2,1.1,0.034247222,0.092757
2012-05-28,0.1,0.6,0.027442477,0.074327
2012-05-29,2.4,0.7,0.018397685,0.049829
2012-05-30,0,1.2,0.015918519,0.043115
2012-05-31,0,1.5,0.013407407,0.036313
2012-06-01,0,1.4,0.011760764,0.031854
2012-06-02,0,1,0.011136111,0.030162
2012-06-03,3.3,0.8,0.012092361,0.032752
2012-06-04,13.5,0.6,0.05091875,0.137912
2012-06-05,28.2,0.9,0.388195139,1.051413
2012-06-06,0,0.9,0.075078819,0.203348
2012-06-07,0,1.1,0.042282986,0.114522
2012-06-08,0,0.9,0.030028009,0.081330
2012-06-09,0,0.9,0.023704167,0.064202
2012-06-10,0,1.2,0.020698843,0.056062
2012-06-11,0,1.1,0.018299074,0.049562
2012-06-12,0,1.6,0.016923264,0.045836
2012-06-13,0,1.5,0.015952431,0.043207
2012-06-14,12.6,0.7,0.024889352,0.067412
2012-06-15,2,0.9,0.042449769,0.114974
2012-06-16,0,1,0.02787662,0.075503
2012-06-17,5.7,0.7,0.027570949,0.074675
2012-06-18,4.3,0.5,0.03787419,0.102581
2012-06-19,7.2,0.7,0.050521528,0.136836
2012-06-20,0,1.5,0.060452778,0.163734
2012-06-21,47.2,0.4,4.977416088,13.481152
2012-06-22,19.8,0.7,3.832791435,10.380977
2012-06-23,13.9,0.6,1.359735995,3.682796
2012-06-24,1.3,0.6,0.380706134,1.031129
2012-06-25,2.4,0.9,0.259458565,0.702734
2012-06-26,1.6,0.9,0.206137037,0.558315
2012-06-27,0,1,0.136624421,0.370042
2012-06-28,0,1.2,0.097685185,0.264577
2012-06-29,9.4,0.8,0.210840972,0.571055
2012-06-30,6,0.7,0.342095833,0.926554
2012-07-01,1.6,0.6,0.211377546,0.572508
2012-07-02,2,0.8,0.174004514,0.471285
2012-07-03,0,1,0.117304745,0.317716
2012-07-04,0.8,0.5,0.096425926,0.261166
2012-07-05,0,0.9,0.084463657,0.228767
2012-07-06,0,1.1,0.069365278,0.187873
2012-07-07,0,1.5,0.060147106,0.162906
2012-07-08,0,1.5,0.054576157,0.147818
2012-07-09,0,0.9,0.051392361,0.139194
2012-07-10,1.6,0.7,0.056232176,0.152303
2012-07-11,1.4,0.9,0.075024537,0.203201
2012-07-12,0.1,1.3,0.06468125,0.175187
2012-07-13,8.1,0.7,0.130857176,0.354422
2012-07-14,12,0.7,0.561441667,1.520645
2012-07-15,1.4,0.8,0.288784491,0.782162
2012-07-16,1.2,1,0.181301852,0.491050
2012-07-17,0,1.7,0.1296,0.351017
2012-07-18,4.2,0.9,0.117110648,0.317190
2012-07-19,0.5,0.8,0.102414583,0.277386
2012-07-20,0.9,0.6,0.089451389,0.242276
2012-07-21,0,1,0.082444213,0.223297
2012-07-22,0,0.8,0.071400347,0.193385
2012-07-23,0,1.3,0.064452431,0.174567
2012-07-24,0,1.7,0.058952431,0.159671
2012-07-25,0,1.2,0.143119213,0.387633
2012-07-26,38,1,3.589822454,9.722905
2012-07-27,27.8,0.7,4.462715394,12.087104
2012-07-28,0.7,0.9,0.691175579,1.872024
2012-07-29,1,0.8,0.37263287,1.009263
2012-07-30,2.3,0.8,0.270515856,0.732682
2012-07-31,0,1,0.194930903,0.527963
2012-08-01,0,1.2,0.153475231,0.415682
2012-08-02,0,1.7,0.123315741,0.333996
2012-08-03,0,1.1,0.103940162,0.281518
2012-08-04,0.3,1.1,0.089268866,0.241782
2012-08-05,5.5,1.1,0.528726852,1.432038
2012-08-06,0.5,1.3,0.226660301,0.613901
2012-08-07,0,2,0.126311921,0.342111
2012-08-08,0,1.5,0.09347963,0.253186
2012-08-09,2.4,1.4,0.096978819,0.262664
2012-08-10,0.5,1.5,0.078241088,0.211913
2012-08-11,0.3,1.1,0.067903241,0.183913
2012-08-12,0,1.1,0.064588889,0.174937
2012-08-13,0.1,1.4,0.060980671,0.165164
2012-08-14,5.3,1.3,0.078454514,0.212491
2012-08-15,1.2,1,0.080242824,0.217335
2012-08-16,6.8,1,2.353437153,6.374200
2012-08-17,38,1.4,4.556522222,12.341176
2012-08-18,3.6,0.9,0.897966782,2.432111
2012-08-19,2.8,0.9,0.622195255,1.685193
2012-08-20,0,1.5,0.34468206,0.933559
2012-08-21,0,1.3,0.242028356,0.655525
2012-08-22,1.2,2.2,0.195413773,0.529271
2012-08-23,12.8,1,2.118166088,5.736976
2012-08-24,17.8,1,1.650647685,4.470720
2012-08-25,2,1.1,0.612591319,1.659182
2012-08-26,2.2,1.8,0.442118866,1.197463
2012-08-27,0,2,0.260898611,0.706634
2012-08-28,0,2.5,0.188233681,0.509824
2012-08-29,0,1.5,0.15544537,0.421018
2012-08-30,3.4,1.7,0.154600579,0.418730
2012-08-31,1.6,1.3,0.129933912,0.351921
2012-09-01,0,2,0.114172106,0.309231
2012-09-02,0,3.2,0.094639352,0.256327
2012-09-03,0,3.3,0.073347917,0.198660
2012-09-04,0,4.1,0.060021759,0.162567
2012-09-05,8.8,1.9,0.077843287,0.210836
2012-09-06,15.2,1.6,1.525870602,4.132766
2012-09-07,20,1.9,1.835191435,4.970550
2012-09-08,0.7,1.7,0.422026157,1.143043
2012-09-09,0,2.6,0.238585069,0.646199
2012-09-10,0,2.8,0.15909838,0.430912
2012-09-11,0.2,3.4,0.115467593,0.312740
2012-09-12,0.1,3.2,0.092235764,0.249817
2012-09-13,3,2,0.088424537,0.239495
2012-09-14,0.3,1.4,0.077702662,0.210455
2012-09-15,0,2.3,0.070307639,0.190426
2012-09-16,0,2,0.064702894,0.175245
2012-09-17,0.1,1.9,0.061089931,0.165460
2012-09-18,3.3,2,0.082641551,0.223832
2012-09-19,0,2.4,0.065812963,0.178252
2012-09-20,0,2.7,0.06181088,0.167413
2012-09-21,0,3,0.051902199,0.140575
2012-09-22,0,3.6,0.043724884,0.118427
2012-09-23,0,2.6,0.043745949,0.118484
2012-09-24,0,2.6,0.043599537,0.118088
2012-09-25,0,3.4,0.042072222,0.113951
2012-09-26,0,4.3,0.039841319,0.107909
2012-09-27,0,4.4,0.036476157,0.098794
2012-09-28,3.6,2.1,0.039461343,0.106880
2012-09-29,10.8,2.4,0.067231713,0.182095
2012-09-30,0.8,1.8,0.057202778,0.154932
2012-10-01,0.3,2.7,0.048383333,0.131045
2012-10-02,0.1,3.7,0.043549537,0.117952
2012-10-03,0,4.7,0.039735995,0.107624
2012-10-04,0,5.3,0.034842477,0.094370
2012-10-05,0,2.3,0.031308912,0.084799
2012-10-06,0,2.3,0.032700463,0.088568
2012-10-07,0,3.4,0.032589699,0.088268
2012-10-08,0,3.5,0.030753241,0.083294
2012-10-09,0,3.4,0.028616435,0.077507
2012-10-10,0,1.7,0.031832755,0.086218
2012-10-11,21.4,2,0.131533333,0.356253
2012-10-12,5.2,2.2,0.107986458,0.292477
2012-10-13,0,3.3,0.066910185,0.181224
2012-10-14,0,4.9,0.052375,0.141856
2012-10-15,0,4.7,0.037785417,0.102340
2012-10-16,0,2.4,0.027385764,0.074173
2012-10-17,0,3.8,0.023075116,0.062498
2012-10-18,0,3.7,0.019951042,0.054037
2012-10-19,0,4.6,0.017540509,0.047508
2012-10-20,0,4.2,0.015715509,0.042565
2012-10-21,0,3.8,0.013022801,0.035272
2012-10-22,0,4.1,0.011975926,0.032436
2012-10-23,0,5.8,0.011034144,0.029886
2012-10-24,0,4.4,0.009744444,0.026392
2012-10-25,0.7,2.2,0.009428935,0.025538
2012-10-26,0.1,3,0.010037153,0.027185
2012-10-27,0,3.5,0.011960301,0.032394
2012-10-28,0,4.4,0.010775116,0.029184
2012-10-29,0,5.4,0.009668981,0.026188
2012-10-30,0,6.3,0.008896181,0.024095
2012-10-31,0,4.6,0.007909838,0.021424
2012-11-01,0.7,2.7,0.007664583,0.020759
2012-11-02,0,3.5,0.008300579,0.022482
2012-11-03,0,5,0.008961574,0.024272
2012-11-04,0,6.7,0.008162037,0.022107
2012-11-05,0.1,3,0.007891551,0.021374
2012-11-06,4.8,3.9,0.008306019,0.022497
2012-11-07,0,4,0.008716782,0.023609
2012-11-08,0,3.7,0.008196412,0.022200
2012-11-09,0,4.2,0.007071644,0.019153
2012-11-10,0,5.1,0.006517824,0.017653
2012-11-11,0,6.5,0.006964583,0.018863
2012-11-12,0,4.3,0.005913426,0.016016
2012-11-13,0,4.5,0.004638773,0.012564
2012-11-14,0,5.3,0.004102546,0.011112
2012-11-15,0,2.4,0.003915394,0.010605
2012-11-16,0,4.2,0.003783681,0.010248
2012-11-17,0,4.8,0.003595718,0.009739
2012-11-18,0,4.2,0.003436921,0.009309
2012-11-19,0,5.8,0.00307419,0.008326
2012-11-20,0,7.3,0.003179977,0.008613
2012-11-21,0,4.6,0.003138194,0.008500
2012-11-22,0,5.1,0.002415509,0.006542
2012-11-23,0,5.9,0.001942245,0.005261
2012-11-24,0,6.6,0.001992593,0.005397
2012-11-25,0,4.9,0.002153356,0.005832
2012-11-26,0,4.8,0.00262338,0.007105
2012-11-27,0,5.5,0.002402431,0.006507
2012-11-28,0,6.2,0.002147917,0.005818
2012-11-29,0,6.6,0.00188831,0.005114
2012-11-30,5.2,4.6,0.002300347,0.006230
2012-12-01,0,4.2,0.002751157,0.007451
2012-12-02,0,4.4,0.001849537,0.005009
2012-12-03,0,2.7,0.002125579,0.005757
2012-12-04,1.4,3.7,0.002084259,0.005645
2012-12-05,0,3.7,0.0014375,0.003893
2012-12-06,0,5.5,0.001116319,0.003024
2012-12-07,0,6.5,0.000998495,0.002704
2012-12-08,0,6.2,0.00090706,0.002457
2012-12-09,0,4.7,0.000908681,0.002461
2012-12-10,0,5.2,0.000881134,0.002387
2012-12-11,0,6.4,0.00089537,0.002425
2012-12-12,0,7.4,0.000907639,0.002458
2012-12-13,0,5.9,0.000909028,0.002462
2012-12-14,0.8,2.8,0.000965046,0.002614
2012-12-15,0,3.3,0.000970949,0.002630
2012-12-16,0,2.7,0.000954167,0.002584
2012-12-17,0,4.7,0.000941088,0.002549
2012-12-18,0,6.6,0.000919907,0.002492
2012-12-19,0,5.2,0.000926273,0.002509
2012-12-20,0,5.1,0.000927546,0.002512
2012-12-21,0,5.7,0.000917245,0.002484
2012-12-22,0,6.9,0.000906597,0.002455
2012-12-23,0,8.1,0.00089375,0.002421
2012-12-24,0,4.8,0.000896991,0.002429
2012-12-25,0,4.7,0.000915162,0.002479
2012-12-26,0,5.8,0.000896644,0.002429
2012-12-27,0,5.5,0.000892824,0.002418
2012-12-28,0,5.2,0.000909144,0.002462
2012-12-29,0,5.4,0.000945833,0.002562
2012-12-30,0,5.5,0.00089213,0.002416
2012-12-31,0,6.8,0.000892708,0.002418
2013-01-01,0,6.9,0.000895949,0.002427
2013-01-02,0,6.5,0.00089213,0.002416
2013-01-03,0,8.4,0.000878935,0.002381
2013-01-04,0,9.2,0.000875347,0.002371
2013-01-05,0,6.1,0.000875231,0.002371
2013-01-06,0,6.5,0.000873727,0.002366
2013-01-07,0,8.6,0.000860301,0.002330
2013-01-08,0,6.9,0.000871296,0.002360
2013-01-09,0,5.1,0.000927662,0.002513
2013-01-10,0,6.9,0.000905324,0.002452
2013-01-11,0,7.2,0.000859722,0.002329
2013-01-12,0,2.8,0.000878588,0.002380
2013-01-13,2.3,2.3,0.00092581,0.002508
2013-01-14,9.7,4,0.000906019,0.002454
2013-01-15,0,6.1,0.000915162,0.002479
2013-01-16,0,6.9,0.000901042,0.002440
2013-01-17,0,8.8,0.000897685,0.002431
2013-01-18,0,5.2,0.000901273,0.002441
2013-01-19,0,4.6,0.000896065,0.002427
2013-01-20,0,5.8,0.000862153,0.002335
2013-01-21,0,6.1,0.000861227,0.002333
2013-01-22,0,5.4,0.0008875,0.002404
2013-01-23,0,5.6,0.000893981,0.002421
2013-01-24,0,7.3,0.000869213,0.002354
2013-01-25,0,4.7,0.000912269,0.002471
2013-01-26,0,4.8,0.000909259,0.002463
2013-01-27,0,4.7,0.000885417,0.002398
2013-01-28,0,3.3,0.00091088,0.002467
2013-01-29,0,4.1,0.000924537,0.002504
2013-01-30,0,4.5,0.000871528,0.002361
2013-01-31,5.6,2.6,0.00093125,0.002522
2013-02-01,7.5,2.9,0.000909606,0.002464
2013-02-02,0,3.2,0.000913079,0.002473
2013-02-03,0,3.7,0.000918403,0.002487
2013-02-04,1,5.3,0.000893171,0.002419
2013-02-05,0,6.3,0.000899421,0.002436
2013-02-06,0,7.2,0.000898611,0.002434
2013-02-07,0,4.8,0.000888889,0.002408
2013-02-08,0,5,0.000881829,0.002388
2013-02-09,0,4.5,0.00087037,0.002357
2013-02-10,0,4.3,0.000877894,0.002378
2013-02-11,0,4.8,0.000871644,0.002361
2013-02-12,0,5,0.000875116,0.002370
2013-02-13,0,6,0.00086331,0.002338
2013-02-14,0,6.5,0.000899653,0.002437
2013-02-15,0,6.2,0.000887847,0.002405
2013-02-16,0,6.6,0.000857986,0.002324
2013-02-17,0,6.9,0.000851273,0.002306
2013-02-18,0,7.5,0.000860301,0.002330
2013-02-19,0,4.1,0.000869907,0.002356
2013-02-20,0,4.4,0.000858681,0.002326
2013-02-21,0,4.7,0.000876852,0.002375
2013-02-22,0,5.3,0.000862384,0.002336
2013-02-23,0,6.1,0.000852199,0.002308
2013-02-24,0,6.3,0.000846181,0.002292
2013-02-25,2.4,1.7,0.000896759,0.002429
2013-02-26,2.6,4.9,0.000894792,0.002424
2013-02-27,0,1.2,0.000901852,0.002443
2013-02-28,4.8,3.8,0.00091331,0.002474
2013-03-01,0,4.4,0.000960301,0.002601
2013-03-02,0,5.1,0.000955324,0.002587
2013-03-03,0,5.2,0.000936111,0.002535
2013-03-04,0,5.6,0.000856134,0.002319
2013-03-05,0,5.5,0.000878125,0.002378
2013-03-06,0,5.1,0.000850347,0.002303
2013-03-07,0,4.5,0.000833912,0.002259
2013-03-08,1.1,5.2,0.000835995,0.002264
2013-03-09,0.1,3.9,0.000821759,0.002226
2013-03-10,0.3,5.3,0.000852546,0.002309
2013-03-11,0,6,0.000900579,0.002439
2013-03-12,0,6.5,0.000912269,0.002471
2013-03-13,0,3.6,0.000897917,0.002432
2013-03-14,0,3.9,0.000915278,0.002479
2013-03-15,0,3.9,0.000890972,0.002413
2013-03-16,0,2.8,0.000898611,0.002434
2013-03-17,1.4,3.2,0.000925231,0.002506
2013-03-18,0,3.6,0.000927431,0.002512
2013-03-19,0,4,0.000940856,0.002548
2013-03-20,0,5.2,0.000928241,0.002514
2013-03-21,2.3,2.8,0.000921528,0.002496
2013-03-22,2.2,2,0.000927083,0.002511
2013-03-23,3.5,2.8,0.000951736,0.002578
2013-03-24,0,3.1,0.000899653,0.002437
2013-03-25,0,2.1,0.000891667,0.002415
2013-03-26,0,5.1,0.000895949,0.002427
2013-03-27,0.3,2.7,0.000931713,0.002524
2013-03-28,7.1,2.5,0.00089919,0.002435
2013-03-29,0,2.4,0.000873148,0.002365
2013-03-30,0,1.2,0.000899074,0.002435
2013-03-31,5.6,2.3,0.000930787,0.002521
2013-04-01,1.2,2.1,0.000912384,0.002471
2013-04-02,0.7,1.9,0.000915856,0.002481
2013-04-03,3.9,2.7,0.00091412,0.002476
2013-04-04,0,3,0.000923148,0.002500
2013-04-05,0,3.7,0.000923032,0.002500
2013-04-06,0,4.4,0.000897685,0.002431
2013-04-07,0,3.6,0.000899769,0.002437
2013-04-08,0,2.8,0.000891435,0.002414
2013-04-09,0,2.8,0.000892361,0.002417
2013-04-10,0,3.5,0.000891898,0.002416
2013-04-11,0,3.6,0.000891204,0.002414
2013-04-12,0,4.2,0.000890278,0.002411
2013-04-13,0,3.3,0.000890856,0.002413
2013-04-14,0,2.3,0.000887963,0.002405
2013-04-15,0.8,1.6,0.000891204,0.002414
2013-04-16,0,2.3,0.000891551,0.002415
2013-04-17,0.2,2.6,0.000890972,0.002413
2013-04-18,0,1.8,0.000896181,0.002427
2013-04-19,0,2.3,0.00089213,0.002416
2013-04-20,0,2.8,0.000891204,0.002414
2013-04-21,3.9,1.2,0.001141667,0.003092
2013-04-22,21.3,1.5,0.000955208,0.002587
2013-04-23,5.8,1.4,0.000934375,0.002531
2013-04-24,0,1.5,0.000926736,0.002510
2013-04-25,1.3,1.6,0.00092581,0.002508
2013-04-26,0,2,0.000908796,0.002461
2013-04-27,0,3.3,0.00090081,0.002440
2013-04-28,0,1.9,0.000916782,0.002483
2013-04-29,2.3,1.1,0.000920023,0.002492
2013-04-30,0,1.2,0.000925694,0.002507
2013-05-01,0,1.8,0.00090463,0.002450
2013-05-02,0,2.4,0.00089294,0.002418
2013-05-03,0,2.9,0.000893171,0.002419
2013-05-04,0.6,1.5,0.000923843,0.002502
2013-05-05,0,2,0.000921412,0.002496
2013-05-06,0.4,2.2,0.000922222,0.002498
2013-05-07,0,2.6,0.000910069,0.002465
2013-05-08,0,3.6,0.00090544,0.002452
2013-05-09,0,3.2,0.000913194,0.002473
2013-05-10,0,3.2,0.000902894,0.002445
2013-05-11,0,3,0.000898032,0.002432
2013-05-12,11.7,1.1,0.001078704,0.002922
2013-05-13,13.1,1.1,0.001081829,0.002930
2013-05-14,4.1,0.8,0.000984838,0.002667
2013-05-15,6,0.9,0.00099838,0.002704
2013-05-16,0,1.2,0.000991435,0.002685
2013-05-17,0,1.1,0.000968519,0.002623
2013-05-18,0,0.9,0.000927315,0.002512
2013-05-19,0,1.4,0.000927431,0.002512
2013-05-20,0,1.9,0.000928819,0.002516
2013-05-21,0,1.5,0.00093125,0.002522
2013-05-22,5,0.7,0.000996528,0.002699
2013-05-23,7,0.9,0.000974421,0.002639
2013-05-24,0,0.9,0.000954514,0.002585
2013-05-25,0.9,1.1,0.000956597,0.002591
2013-05-26,1.9,0.9,0.000960648,0.002602
2013-05-27,0,1.2,0.000951505,0.002577
2013-05-28,0,1.3,0.000951042,0.002576
2013-05-29,0,1.8,0.000945602,0.002561
2013-05-30,0,1.8,0.000935648,0.002534
2013-05-31,3.2,0.7,0.001484606,0.004021
2013-06-01,31.7,0.6,0.002107986,0.005709
2013-06-02,31.9,0.9,0.051028819,0.138210
2013-06-03,1,0.9,0.016254051,0.044024
2013-06-04,0,1,0.007605787,0.020600
2013-06-05,0,1.2,0.004814815,0.013041
2013-06-06,0,0.8,0.003588773,0.009720
2013-06-07,6.2,1.1,0.004289352,0.011618
2013-06-08,0,1,0.005745718,0.015562
2013-06-09,0,1.3,0.005419329,0.014678
2013-06-10,0,1.2,0.00411713,0.011151
2013-06-11,0,0.9,0.003534028,0.009572
2013-06-12,22.4,0.5,0.092082755,0.249403
2013-06-13,8.2,0.5,0.166114352,0.449915
2013-06-14,24.6,0.6,0.226482639,0.613420
2013-06-15,0,0.7,0.090987847,0.246437
2013-06-16,0,0.9,0.044912153,0.121643
2013-06-17,0,0.9,0.030270718,0.081987
2013-06-18,0,0.8,0.022402315,0.060676
2013-06-19,0,0.9,0.017788773,0.048180
2013-06-20,0,1.1,0.015230787,0.041252
